,title,media,date,datetime,desc,link,img
284,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:29.291789,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
285,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:29.300543,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
286,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:29.311804,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
287,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:29.322067,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
288,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:29.332479,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
289,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:29.344306,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
290,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
291,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
292,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
293,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
294,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:30.923202,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
295,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:30.932207,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
296,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:30.943370,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
297,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:30.953846,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
298,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:30.964161,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
299,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:30.974389,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
300,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
301,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
302,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
303,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
304,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:32.555898,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
305,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:32.565236,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
306,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:32.576266,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
307,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:32.587948,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
308,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:32.598701,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
309,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:32.610059,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
310,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
311,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
312,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
313,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
314,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:34.082253,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
315,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:34.091579,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
316,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:34.102183,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
317,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:34.112483,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
318,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:34.122933,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
319,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:34.133545,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
320,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
321,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
322,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
323,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
324,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:35.575802,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
325,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:35.584892,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
326,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:35.595222,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
327,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:35.605427,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
328,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:35.616354,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
329,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:35.626810,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
330,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
331,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
332,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
333,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
334,How San Antonio measures up to other fast-growing tech cities - San Antonio Business Journal,The Business Journals,2 weeks ago,2022-04-22 13:18:37.618670,"We compare San Antonio's tech industry and other core metrics to the cities 
of Jacksonville, Florida; Cincinnati, Ohio; and Tulsa, Oklahoma.",https://www.bizjournals.com/sanantonio/news/2022/04/22/sa-compete-high-growth-tech-markets.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
335,Dallas-Fort Worth computes No. 3 ranking among America's top metros for tech jobs,CultureMap Fort Worth,3 weeks ago,2022-04-15 13:18:37.627971,"For the third year in a row, Austin ranks first on a closely watched list 
of the best places in the U.S. for tech jobs — and Dallas-Fort Worth isn'",https://fortworth.culturemap.com/news/city-life/04-14-22-dallas-fort-worth-no-3-top-tech-jobs-in-us-comptia/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
336,Brookings: KC is 'rising star metro' for rapid growth in tech jobs - Kansas City Business Journal,The Business Journals,1 month ago,2022-04-06 13:18:37.714777,"Kansas City is among nine ""rising star"" metros that added jobs at a brisk 
pace in the years before the Covid-19 pandemic.",https://www.bizjournals.com/kansascity/news/2022/03/21/brookings-institution-kc-tech-sector-job-growth.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
337,Cities With the Fastest Growing High-Tech Sectors – 24/7 Wall St.,24/7 Wall St.,1 month ago,2022-04-06 13:18:37.704178,"Technology is a crucial driver of economic growth. It raises the 
productivity of existing industries and creates new ones. Areas with 
booming high tech...",https://247wallst.com/special-report/2022/03/21/cities-with-the-fastest-growing-high-tech-sectors/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
338,"Top 20 Cities for Tech Jobs Include Austin, New York, and... Hartford?",Dice Insights,1 month ago,2022-04-06 13:18:37.692959,"What are the best cities for tech jobs? That's a complex question, and it 
depends on several factors, including cost of living.",https://insights.dice.com/2022/03/21/top-20-cities-for-tech-jobs-include-austin-new-york-and-hartford/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
339,Remote work is helping smaller cities catch up to New York's tech salaries,Crain's New York Business,1 month ago,2022-04-06 13:18:37.682131,"The tight labor market lets workers demand top pay, regardless of where 
they are based.",https://www.crainsnewyork.com/technology/remote-work-helping-smaller-cities-catch-new-yorks-tech-salaries,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
340,Tech is entering a two-track economy: superstar cities and everyone else,Business Insider,1 month ago,2022-04-06 13:18:37.671591,"The superstar cities in tech, including San Jose and New York, have seen 
employment growth. But other metro areas are catching up.",https://www.businessinsider.com/tech-economy-superstar-rising-star-cities-brookings-metro-area-growth-2022-3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
341,Facebook comes to Kansas City: Meta selects Northland for $800 million data center,KCUR,1 month ago,2022-04-06 13:18:37.660094,"Kansas City officials announced Thursday that a 1 million-square-foot Meta 
facility will be constructed at the Golden Plains Technology Park.",https://www.kcur.org/news/2022-03-24/facebook-comes-to-kansas-city-meta-selects-northland-for-800-million-data-center,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
342,Something is cooking in Kansas City's tech scene --- could it be a renaissance?,MarketWatch,1 month ago,2022-04-06 13:18:37.649304,"Some 50 years after the opening of its airport, as well as a sparkling 
football stadium-baseball park sports complex named after native son and 
former...",https://www.marketwatch.com/story/something-is-cooking-in-kansas-citys-tech-scene-could-it-be-a-renaissance-11648312936,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
343,Low-cost tech hubs are emerging as America’s most dynamic cities,Fortune,1 month ago,2022-04-06 13:18:37.638795,"The U.S.'s most economically dynamic cities are affordable, close to good 
recreation, and offer a diverse set of work opportunities.",https://fortune.com/2022/04/07/small-tech-hubs-most-dynamic-cities/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
344,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:39.202824,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
345,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:39.211864,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
346,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:39.222382,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
347,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:39.232619,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
348,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:39.243347,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
349,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:39.253984,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
350,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
351,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
