"city","state_code","metro","date","price","twobed_price","condo_price","rate","tbrate","conrate"
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-04-30,1465102,941236,875553,0.635781531837845,0.0890047735057141,0.0861912279277868
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-05-31,1455014,933236,867587,-0.688552742402918,-0.849946240900263,-0.909824990605937
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-06-30,1444817,924445,858618,-0.700817999002071,-0.941991093356879,-1.03378681331094
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-07-31,1426155,925406,855134,-1.29165146866351,0.103954264450562,-0.405768339354637
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-08-31,1428623,937767,861432,0.173052718673636,1.33573804362626,0.736492760198986
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-09-30,1429720,946853,865439,0.0767872279810699,0.968897391356275,0.46515569423936
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-10-31,1424821,952985,867128,-0.342654505777355,0.647619007385518,0.195161068544403
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-11-30,1412393,956871,867515,-0.872249917708961,0.407771371007938,0.0446300892140491
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-12-31,1404280,959398,866715,-0.574415194637753,0.264089934797899,-0.0922174256352916
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-01-31,1406085,961528,865169,0.128535619676987,0.222014221418014,-0.178374667566616
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-02-28,1414245,967812,866323,0.580334759278422,0.653543110549043,0.133384344561583
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-03-31,1426373,977601,871543,0.857560040869863,1.01145677052981,0.602546625219462
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-04-30,1435020,990303,879652,0.606222916446119,1.29930308991091,0.930418808940006
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-05-31,1452680,1008956,892794,1.23064486906106,1.88356492911765,1.49399989996044
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-06-30,1469913,1031186,907877,1.18629016713936,2.20326753594805,1.68941547546242
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-07-31,1498364,1055165,924534,1.93555673022825,2.32538067817057,1.83471990148445
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-08-31,1513656,1068065,934107,1.02057977901231,1.2225576094734,1.03544055708065
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-09-30,1529835,1075360,940618,1.06886901647402,0.683010865443583,0.697029355309402
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-10-31,1538715,1075780,942857,0.580454754924551,0.0390566879928582,0.238034994014573
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-11-30,1547435,1080543,946907,0.56670663508187,0.442748517354849,0.429545519628109
"San Francisco","CA","San Francisco-Oakland-Hayward",2021-12-31,1554123,1086199,950479,0.432199090753408,0.523440529437514,0.377228175523045
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-01-31,508867,382154,356785,0.208543386476779,0.240269857674209,0.2202241004941
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-02-29,510452,383232,357694,0.31147627965657,0.282085232654898,0.254775284835405
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-03-31,516292,387330,361471,1.14408406667032,1.06932615230461,1.05593048807081
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-04-30,524984,393946,367430,1.68354342116477,1.7081042005525,1.64854165341065
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-05-31,532840,400142,373007,1.49642655776176,1.57280439451092,1.51784013281441
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-06-30,540868,406976,379118,1.50664364537197,1.7078936977373,1.63830705589976
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-07-31,549389,414015,385313,1.57543060414001,1.72958601981444,1.63405588761283
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-08-31,556225,419930,390471,1.24429138552101,1.42869219714262,1.33865195308749
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-09-30,563445,425298,395706,1.29803586678053,1.27830828947682,1.34068855305516
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-10-31,573559,433181,403374,1.79502879606705,1.85352388207798,1.93780230777395
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-11-30,584610,442118,411727,1.9267416255346,2.06310987785706,2.07078294585174
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2012-12-31,598097,453492,422002,2.30700809086399,2.57261636033819,2.49558566720181
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-01-31,612095,465520,433047,2.34042304174741,2.65230698667231,2.61728617399918
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-02-28,623412,475243,442526,1.84889600470515,2.08863206736553,2.18890790145181
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-03-31,634991,485511,452453,1.85735917819997,2.16057890384498,2.24325802325739
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-04-30,643852,493890,460554,1.39545284893802,1.72581053776331,1.7904622137548
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-05-31,656168,504994,471142,1.91286196206582,2.24827390714532,2.29897037046687
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-06-30,667849,515437,481095,1.7801843430341,2.06794536172707,2.11252658434188
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-07-31,676629,523269,488612,1.31466843552959,1.51948734762929,1.56247726540496
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-08-31,682117,528563,494243,0.811079631526287,1.0117167269607,1.15244815927566
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-09-30,685135,532021,497983,0.442446090626681,0.654226648478989,0.756712791076454
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-10-31,692655,539104,504848,1.09759390485087,1.33133842461106,1.37856111554009
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-11-30,693989,541236,506316,0.192592271765886,0.395471003739538,0.290780591385922
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2013-12-31,703299,548937,513288,1.3415198223603,1.4228543555861,1.37700566444671
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-01-31,713563,557308,520792,1.45940773412162,1.52494730725019,1.46194728885148
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-02-28,729992,570522,532761,2.30238955775454,2.37104078893538,2.29823038756356
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-03-31,736794,576656,537752,0.931791033326393,1.0751557345729,0.936817822625905
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-04-30,736866,577290,537563,0.00977206654777319,0.109944230182292,-0.0351463127984647
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-05-31,732395,574378,533986,-0.606758895104402,-0.504425851824906,-0.665410379806646
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-06-30,728800,571821,531094,-0.490855344452106,-0.445177217790375,-0.541587232624076
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-07-31,732156,574947,533968,0.460482985729967,0.546674571238202,0.541147141560628
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-08-31,737642,580272,538575,0.749293866334497,0.926172325449128,0.86278578491595
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-09-30,747528,589927,546944,1.34021652780075,1.6638748724736,1.55391542496403
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-10-31,754798,597323,553089,0.9725388212883,1.25371444263443,1.1235153873157
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-11-30,764844,606195,561281,1.33095212228967,1.48529355139514,1.48113594737917
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2014-12-31,770500,610918,565718,0.739497204658728,0.779122229645576,0.790513129787041
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-01-31,775237,614294,569342,0.614795587280986,0.552610988708796,0.640601854634288
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-02-28,779466,617558,572717,0.545510598694335,0.531341670275145,0.592789571118941
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-03-31,789422,625576,580805,1.27728470516995,1.298339589156,1.4122158064105
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-04-30,793334,629201,584075,0.495552442166547,0.579465964167423,0.563011682061966
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-05-31,807841,641501,595700,1.82861190872949,1.9548602116017,1.99032658477079
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-06-30,814376,647420,601204,0.808946314930785,0.922679777584135,0.923955010911533
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-07-31,823909,656256,609680,1.17058950656699,1.36480182879738,1.40983759256425
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-08-31,826998,660283,613267,0.374920045781755,0.613632484883948,0.588341425009841
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-09-30,834888,668232,620869,0.954053093236018,1.20387773121525,1.23959058615579
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-10-31,844345,677447,630866,1.13272678491007,1.37901207963701,1.61016253026001
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-11-30,851204,684240,638780,0.812345664390741,1.00273526932734,1.25446608313017
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2015-12-31,859100,691747,646993,0.927627219796899,1.09712966210686,1.28573217696233
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-01-31,867584,699457,654264,0.987545105342801,1.11456934399426,1.12381432256609
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-02-29,873834,705100,659506,0.720391339628209,0.806768679132527,0.80120562953181
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-03-31,877767,709098,663110,0.450085485343898,0.567011771379946,0.546469630299042
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-04-30,883970,715021,668357,0.706679563027546,0.835286518929683,0.791271433095565
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-05-31,879611,712535,665746,-0.493116282226772,-0.347682096050326,-0.390659482881155
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-06-30,879004,712424,665802,-0.0690077773015572,-0.0155781821243869,0.00841161644230683
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-07-31,872691,707276,661928,-0.718199234588239,-0.722603393484779,-0.581854665501155
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-08-31,878799,712278,667281,0.699904089763731,0.707220377900565,0.808698226997498
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-09-30,880294,713992,668761,0.170118536775759,0.240636380738981,0.221795615340464
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-10-31,887327,720382,673729,0.798937627656215,0.89496801084606,0.742866285563901
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-11-30,891894,724201,676635,0.514691877966071,0.530135400384796,0.431330698248109
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2016-12-31,898835,729159,681372,0.778231493877075,0.684616563633577,0.700082023542974
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-01-31,904662,733212,685765,0.648283611563858,0.55584584432202,0.644728577047487
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-02-28,913348,739663,692293,0.96013759835165,0.879827389622647,0.951929596873565
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-03-31,917306,742134,695097,0.433350705317141,0.334071056683922,0.405030817876246
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-04-30,922365,745422,698178,0.551506258544041,0.443046673511792,0.443247489199349
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-05-31,925466,747104,699659,0.336200961658346,0.225643997628189,0.21212355588403
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-06-30,932253,752132,703977,0.733360274715657,0.672998672206279,0.617157786864744
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-07-31,939133,756500,708501,0.737997088773112,0.58074912382401,0.642634631529155
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-08-31,951840,765967,717459,1.35305648933644,1.25142101784534,1.26435954218837
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-09-30,972217,781388,732443,2.14080097495377,2.01327211224504,2.08848171115004
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-10-31,994291,798779,748520,2.27048076715384,2.22565486032547,2.19498309083437
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-11-30,1016130,815662,764453,2.19643947295108,2.11360088334821,2.12860043819804
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2017-12-31,1037986,832911,779961,2.15090588802614,2.11472399106493,2.02864008644089
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-01-31,1061108,852127,796545,2.227583030985,2.30708923282319,2.1262601591618
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-02-28,1086984,873105,814607,2.43858306600271,2.46183960841518,2.26754295112015
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-03-31,1109889,891662,830823,2.10720672981387,2.12540301567395,1.99065316158589
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-04-30,1127263,904984,842862,1.56538176340157,1.49406389416618,1.44904510346969
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-05-31,1148279,921194,858839,1.86433866808367,1.79119188847538,1.89556534758952
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-06-30,1166769,936068,874169,1.61023583989605,1.61464360384458,1.78496784612716
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-07-31,1186093,952675,890703,1.65619758495469,1.77412324745638,1.89139628607283
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-08-31,1184070,952811,892943,-0.170559981384259,0.0142755924108432,0.251486746985246
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-09-30,1176949,947957,889654,-0.601400255052488,-0.509439962384985,-0.368332581138998
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-10-31,1165466,939108,882608,-0.975658248573218,-0.933481160010422,-0.791993291774105
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-11-30,1157102,932420,875732,-0.717652853021881,-0.712165160982549,-0.779054801225459
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2018-12-31,1140945,919134,863249,-1.3963332532482,-1.42489436091032,-1.42543609232048
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-01-31,1121449,903138,848106,-1.70875896734724,-1.74033383598039,-1.75418679894214
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-02-28,1104417,889407,834820,-1.51874940367328,-1.52036565840436,-1.56654946433583
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-03-31,1091912,880427,825525,-1.13227159668857,-1.00966149355694,-1.1134136700127
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-04-30,1086318,875835,821553,-0.512312347515184,-0.521565104205119,-0.48114836013446
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-05-31,1079351,869516,816238,-0.641340749209716,-0.721482927720404,-0.646945480084669
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-06-30,1068810,860297,807967,-0.976605386014373,-1.06024500986756,-1.01330739318679
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-07-31,1058753,850380,799315,-0.940953022520373,-1.15274143696886,-1.07083581383893
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-08-31,1051271,842821,792160,-0.706680406100384,-0.888896728521367,-0.895141464879303
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-09-30,1055061,844331,793531,0.360515984936329,0.179160225006259,0.173071096748132
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-10-31,1054575,843767,791790,-0.0460636873128663,-0.0667984475282798,-0.219399116102585
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-11-30,1057745,846493,793424,0.300595026432449,0.32307497211908,0.206367850061254
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2019-12-31,1059917,847347,793417,0.205342497482853,0.100886835449319,-0.000882252112363629
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-01-31,1073850,857597,802129,1.31453689298313,1.20965790874341,1.0980354592856
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-02-29,1087561,866595,810229,1.27680774782325,1.04921075983242,1.00981263612212
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-03-31,1105315,878227,821085,1.6324601562579,1.34226484113109,1.33986811136111
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-04-30,1110287,879714,822990,0.449826520041798,0.169318410843666,0.232010084217834
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-05-31,1095538,866556,810668,-1.32839527077233,-1.49571337957563,-1.49722353856061
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-06-30,1081769,854470,799325,-1.25682541363239,-1.39471655611409,-1.39921644865716
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-07-31,1077623,849806,793984,-0.383261121366946,-0.545835430149683,-0.668188784286742
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-08-31,1100529,864004,805763,2.1256042233694,1.67073426170208,1.48353115428019
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-09-30,1119216,874129,813732,1.69800159741361,1.1718695746779,0.989000487736468
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-10-31,1136658,881889,819972,1.55841231719346,0.887740825438808,0.766837238796066
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-11-30,1150370,885851,824454,1.20634350877749,0.449262889093752,0.546604030381525
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2020-12-31,1162088,888264,827845,1.01862878899832,0.272393438625683,0.411302510509986
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-01-31,1171619,888805,829494,0.820161640082335,0.0609053164374555,0.199191877706576
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-02-28,1174663,886084,826951,0.259811423338133,-0.306141392093879,-0.306572440548093
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-03-31,1179510,884424,824450,0.412628983802163,-0.187341155014649,-0.30243629912776
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-04-30,1195919,890149,828373,1.39117090995413,0.64731395801109,0.475832373097216
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-05-31,1232874,910115,844478,3.09009222196487,2.24299527382494,1.94417249234342
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-06-30,1277867,935977,865706,3.64944025099077,2.8416189162908,2.51374221708558
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-07-31,1313190,956767,882337,2.76421568128765,2.22120842713015,1.92109099394021
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-08-31,1332972,966964,889977,1.50640805976287,1.06577672515879,0.865882310273739
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-09-30,1339437,967510,889444,0.485006436744358,0.0564653906453601,-0.0598891881475589
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-10-31,1348337,968568,889926,0.664458276126462,0.109352874905686,0.054191157622065
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-11-30,1362666,973064,893946,1.06271651671652,0.46419043371245,0.451722952245468
"San Jose","CA","San Jose-Sunnyvale-Santa Clara",2021-12-31,1382346,981439,901304,1.44422771244017,0.860683367178315,0.823092222572728
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-01-31,365687,201097,176903,-0.252310344451355,-0.693329909481929,-0.698299718771576
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-02-29,362557,198921,174846,-0.855923234897604,-1.0820648741652,-1.16278412463327
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-03-31,363097,198033,173973,0.14894209738055,-0.44640837317327,-0.499296523798085
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-04-30,365229,197698,173485,0.587170921268972,-0.169163725237713,-0.280503296488536
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-05-31,371736,198965,174478,1.78162194130258,0.640876488381268,0.572383779577485
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-06-30,377304,200405,175619,1.49783717476919,0.72374538235368,0.653950641341602
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-07-31,382425,202125,176974,1.35726098848674,0.858262019410693,0.771556608339644
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-08-31,386014,203557,178065,0.938484670196771,0.708472479901051,0.616474736401957
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-09-30,389416,205018,179460,0.881315185459595,0.717735081574203,0.783421784179934
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-10-31,393558,206786,181160,1.06364402079011,0.862363304685442,0.947286303354508
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-11-30,398486,208966,183396,1.25216613561406,1.05422997688432,1.23426805034224
"Seattle","WA","Seattle-Tacoma-Bellevue",2012-12-31,403665,210965,185548,1.29966924810407,0.956614951714633,1.17341708652315
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-01-31,408105,212101,187119,1.09992196499573,0.538477946578816,0.846681182227779
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-02-28,414708,214381,189624,1.61796596464145,1.07495957114771,1.33872027960816
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-03-31,420527,216930,192173,1.40315595551569,1.18900462261115,1.34423912584905
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-04-30,426779,220464,195134,1.48670596656101,1.62909694371456,1.54079917574269
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-05-31,430618,223660,197735,0.899528795934195,1.44966978735757,1.33293019156067
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-06-30,433737,226452,199954,0.72430785522203,1.24832334793884,1.12220901711887
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-07-31,437568,229566,202798,0.883254137876178,1.37512585448572,1.42232713524111
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-08-31,440406,232291,205504,0.648584905660377,1.18702246848401,1.33433268572668
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-09-30,444054,235185,208304,0.828326589556001,1.2458511091691,1.36250389286827
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-10-31,447037,237568,210840,0.67176514568048,1.01324489231881,1.21745141715954
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-11-30,449807,239544,212922,0.619635511154558,0.831761853448276,0.987478656801366
"Seattle","WA","Seattle-Tacoma-Bellevue",2013-12-31,453185,241779,215274,0.750988757400396,0.933022743212103,1.10462986445741
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-01-31,458006,244617,218172,1.06380396526805,1.17379921333118,1.34619136542267
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-02-28,461758,247067,220471,0.819203241878927,1.00156571293083,1.05375575234219
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-03-31,463561,248532,221946,0.390464269162635,0.592956566437444,0.669022229681001
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-04-30,463536,249298,222402,-0.00539303349505243,0.308209807992532,0.205455381038631
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-05-31,464393,250209,223129,0.18488315902109,0.365426116535231,0.326885549590381
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-06-30,468523,252515,224913,0.889332957215117,0.921629517723183,0.799537487283141
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-07-31,470212,254040,225978,0.360494575506432,0.603924519335485,0.473516426351523
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-08-31,471221,255171,226826,0.214584059955935,0.445205479452055,0.375257768455336
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-09-30,470972,255517,227030,-0.0528414480678917,0.135595345866105,0.0899367797342456
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-10-31,473638,257183,228568,0.566063375317429,0.65201141215653,0.677443509668326
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-11-30,478063,259460,230505,0.934257808706227,0.885361785187979,0.847450211753176
"Seattle","WA","Seattle-Tacoma-Bellevue",2014-12-31,483586,262544,233309,1.15528706467558,1.18862252370308,1.21645951280883
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-01-31,490147,265959,236250,1.35673902883872,1.30073435309891,1.26056002983168
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-02-28,494863,268559,238532,0.962160331492389,0.977594290849341,0.965925925925926
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-03-31,499675,271094,240654,0.972390338336065,0.943926660435882,0.889608102896048
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-04-30,503547,273068,242249,0.774903687396808,0.728160711782629,0.662777265285431
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-05-31,508912,276036,244713,1.06544175618165,1.08690875532834,1.01713526165227
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-06-30,512757,278311,246565,0.755533373156852,0.824167862162906,0.756804910241793
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-07-31,517739,280766,248751,0.971610333939858,0.882106707963394,0.886581631618437
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-08-31,524683,283742,251465,1.34121632714553,1.05995740224956,1.09105089024768
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-09-30,530640,286519,253996,1.1353522031398,0.978706007570257,1.00650189887261
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-10-31,536697,289302,256512,1.14145183175034,0.97131429329294,0.990566780579222
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-11-30,543342,292173,259100,1.23812877657226,0.992388576643093,1.00891966067864
"Seattle","WA","Seattle-Tacoma-Bellevue",2015-12-31,550899,295454,262092,1.39083671058008,1.12296481878887,1.15476649942107
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-01-31,555663,298375,264904,0.864768315063197,0.988647979042423,1.07290569723609
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-02-29,563095,302372,268724,1.33750132724331,1.33958944281525,1.44203183039894
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-03-31,570980,306481,272558,1.40029657517826,1.35892212241874,1.42674268022209
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-04-30,580986,310904,276627,1.7524256541385,1.44315634574411,1.4928932557474
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-05-31,587524,314183,279601,1.12532832116437,1.05466639219823,1.0750938990048
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-06-30,593831,317428,282565,1.07348806176429,1.03283755009023,1.06008204548625
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-07-31,599270,320673,285436,0.915917154880766,1.02227906800912,1.01604940456178
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-08-31,602399,323204,287760,0.522135264571896,0.789277550651286,0.814193024005381
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-09-30,605189,325497,289853,0.463148179196845,0.709459041348498,0.727342229635808
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-10-31,608164,327678,291921,0.491581968608154,0.670052258546162,0.713465101275474
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-11-30,614336,331149,295158,1.01485783439993,1.05927160199952,1.10886164407494
"Seattle","WA","Seattle-Tacoma-Bellevue",2016-12-31,623721,335785,299505,1.5276656422544,1.39997402981739,1.47277051613034
"Seattle","WA","Seattle-Tacoma-Bellevue",2017-01-31,633110,340594,303957,1.50532048784633,1.43216641601024,1.48645264686733
"Seattle","WA","Seattle-Tacoma-Bellevue",2017-02-28,640958,345497,308412,1.23959501508427,1.43954385573439,1.4656678411749
